browser position chr8:98947784-99078856
browser hide all
chr8 99036823 99036823 0.00015268557763192803
chr8 99036824 99036824 7.557836215710267e-05
chr8 99036825 99036825 3.660906804725528e-05
chr8 99036826 99036826 1.0577006833045743e-05
chr8 99036827 99036827 0.00014448267756961286
chr8 99036828 99036828 0.00015000137500464916
chr8 99036829 99036829 8.721007907297462e-05
chr8 99036830 99036830 9.911027154885232e-05
chr8 99036831 99036831 1.651400998525787e-05
chr8 99036832 99036832 7.274060044437647e-05
chr8 99036833 99036833 3.155454032821581e-05
chr8 99036834 99036834 9.841653809417039e-05
chr8 99036835 99036835 0.00017182798183057457
chr8 99036836 99036836 1.050739228958264e-08
chr8 99036837 99036837 8.20258937892504e-05
chr8 99036838 99036838 0.00010532281157793477
chr8 99036839 99036839 0.00016248761676251888
chr8 99036840 99036840 9.059792500920594e-05
chr8 99036841 99036841 0.00018155261932406574
chr8 99036842 99036842 9.536799188936129e-05
chr8 99036843 99036843 5.476126170833595e-05
chr8 99036844 99036844 0.00013583112740889192
chr8 99036845 99036845 7.803987682564184e-05
chr8 99036846 99036846 0.00015709231956861913
chr8 99036847 99036847 0.00020772646530531347
chr8 99036848 99036848 5.170856456970796e-05
chr8 99036849 99036849 0.00010926845425274223
chr8 99036850 99036850 5.962701834505424e-05
chr8 99036851 99036851 6.476756243500859e-05
chr8 99036852 99036852 3.790948903770186e-05
chr8 99036853 99036853 4.100023943465203e-05
chr8 99036854 99036854 0.00024919750285334885
chr8 99036855 99036855 2.2966418327996507e-05
chr8 99036856 99036856 9.223129745805636e-05
chr8 99036857 99036857 6.608812691411003e-05
chr8 99036858 99036858 4.4866417738376185e-05
chr8 99036859 99036859 0.00015489518409594893
chr8 99036860 99036860 7.785666093695909e-05
chr8 99036861 99036861 9.499421867076308e-05
chr8 99036862 99036862 0.0001216032324009575
chr8 99036863 99036863 0.00011411536252126098
chr8 99036864 99036864 9.995901200454682e-05
chr8 99036865 99036865 6.554742867592722e-05
chr8 99036866 99036866 0.0001412572746630758
chr8 99036867 99036867 3.182823638780974e-05
chr8 99036868 99036868 5.903750206925906e-05
chr8 99036869 99036869 0.00012649220298044384
chr8 99036870 99036870 0.00011923574493266642
chr8 99036871 99036871 9.262518142350018e-05
chr8 99036872 99036872 3.648295023594983e-05
chr8 99036873 99036873 0.0001732995151542127
chr8 99036874 99036874 2.8432608814910054e-05
chr8 99036875 99036875 6.630677671637386e-05
chr8 99036876 99036876 4.198045644443482e-05
chr8 99036877 99036877 1.9648956367745996e-05
chr8 99036878 99036878 1.7255380953429267e-05
chr8 99036879 99036879 1.5754525520605966e-05
chr8 99036880 99036880 0.00022390953381545842
chr8 99036881 99036881 8.750129927648231e-05
chr8 99036882 99036882 9.134998254012316e-05
chr8 99036883 99036883 0.00011499450192786753
chr8 99036884 99036884 3.037646456505172e-05
chr8 99036885 99036885 2.2800151782575995e-05
chr8 99036886 99036886 5.268989480100572e-05
chr8 99036887 99036887 7.298912532860413e-05
chr8 99036888 99036888 3.647417179308832e-05
chr8 99036889 99036889 1.2867072655353695e-05
chr8 99036890 99036890 1.206446086143842e-05
chr8 99036891 99036891 5.317451723385602e-05
chr8 99036892 99036892 7.189415919128805e-05
chr8 99036893 99036893 7.020528573775664e-05
chr8 99036894 99036894 0.00010634974023560062
chr8 99036895 99036895 1.1482261470519006e-05
chr8 99036896 99036896 0.00010062866931548342
chr8 99036897 99036897 5.750018317485228e-05
chr8 99036898 99036898 7.780493615427986e-05
chr8 99036899 99036899 2.2824093321105465e-05
chr8 99036900 99036900 0.00011075654765591025
chr8 99036901 99036901 0.00016817050345707685
chr8 99036902 99036902 4.3574138544499874e-05
chr8 99036903 99036903 4.996784628019668e-05
chr8 99036904 99036904 1.6923695511650294e-06
chr8 99036905 99036905 4.91173195769079e-05
chr8 99036906 99036906 2.14212377613876e-05
chr8 99036907 99036907 3.631098661571741e-05
chr8 99036908 99036908 3.476908023003489e-05
chr8 99036909 99036909 2.7251069695921615e-05
chr8 99036910 99036910 1.1414870641601738e-05
chr8 99036911 99036911 1.3879864127375185e-05
chr8 99036912 99036912 1.5187779354164377e-05
chr8 99036913 99036913 5.093619984108955e-05
chr8 99036914 99036914 8.988411718746647e-05
chr8 99036915 99036915 4.110352892894298e-05
chr8 99036916 99036916 5.739847256336361e-05
chr8 99036917 99036917 5.2028139180038124e-05
chr8 99036918 99036918 0.00011741480557247996
chr8 99036919 99036919 1.8783975974656641e-07
chr8 99036920 99036920 3.360548726050183e-05
chr8 99036921 99036921 6.950163515284657e-05
chr8 99036922 99036922 2.563687121437397e-05
chr8 99036923 99036923 6.332829070743173e-05
chr8 99036924 99036924 0.00018453322991263121
chr8 99036925 99036925 3.281566023360938e-05
chr8 99036926 99036926 0.00016057508764788508
chr8 99036927 99036927 2.113461960107088e-06
chr8 99036928 99036928 3.3977339626289904e-05
chr8 99036929 99036929 2.5522302166791633e-05
chr8 99036930 99036930 8.563499432057142e-05
chr8 99036931 99036931 3.278395161032677e-05
chr8 99036932 99036932 0.00013339854194782674
chr8 99036933 99036933 2.5189212465193123e-05
chr8 99036934 99036934 1.624722426640801e-05
chr8 99036935 99036935 7.286971958819777e-05
chr8 99036936 99036936 6.526077049784362e-05
chr8 99036937 99036937 0.00017125738668255508
chr8 99036938 99036938 8.46580442157574e-05
chr8 99036939 99036939 7.091673614922911e-05
chr8 99036940 99036940 7.826185901649296e-05
chr8 99036941 99036941 7.042852666927502e-05
chr8 99036942 99036942 0.00010522209049668163
chr8 99036943 99036943 2.6689151127357036e-05
chr8 99036944 99036944 1.0058201951324008e-06
chr8 99036945 99036945 8.002710819710046e-05
chr8 99036946 99036946 0.00019193901971448213
chr8 99036947 99036947 7.756145350867882e-06
chr8 99036948 99036948 5.894155037822202e-05
chr8 99036949 99036949 5.5450538638979197e-05
chr8 99036950 99036950 6.360375846270472e-05
chr8 99036951 99036951 0.00011410215665819123
chr8 99036952 99036952 6.545475480379537e-05
chr8 99036953 99036953 8.52009397931397e-05
chr8 99036954 99036954 5.672974657500163e-05
chr8 99036955 99036955 0.00012559560127556324
chr8 99036956 99036956 6.549218232976273e-05
chr8 99036957 99036957 5.067978781880811e-05
chr8 99036958 99036958 8.51723161758855e-05
chr8 99036959 99036959 8.736691597732715e-06
chr8 99036960 99036960 5.88964503549505e-05
chr8 99036961 99036961 2.031869735219516e-05
chr8 99036962 99036962 2.3103260900825262e-05
chr8 99036963 99036963 4.774308763444424e-06
chr8 99036964 99036964 6.730755558237433e-05
chr8 99036965 99036965 4.7117900976445526e-05
chr8 99036966 99036966 7.490201824111864e-05
chr8 99036967 99036967 3.803472645813599e-05
chr8 99036968 99036968 6.935053534107283e-05
chr8 99036969 99036969 5.1457145673339255e-06
chr8 99036970 99036970 0.00013838656013831496
chr8 99036971 99036971 4.956610064255074e-05
chr8 99036972 99036972 1.921167495311238e-05
chr8 99036973 99036973 0.00010442909842822701
chr8 99036974 99036974 0.00013256925740279257
chr8 99036975 99036975 0.00013251471682451665
chr8 99036976 99036976 8.588616037741303e-05
chr8 99036977 99036977 4.24448553530965e-05
chr8 99036978 99036978 3.031837331946008e-05
chr8 99036979 99036979 6.835231033619493e-06
chr8 99036980 99036980 0.0001224959851242602
chr8 99036981 99036981 0.00012631359277293086
chr8 99036982 99036982 5.486739974003285e-05
chr8 99036983 99036983 2.8054570066160522e-05
chr8 99036984 99036984 1.9453482309472747e-06
chr8 99036985 99036985 5.725937626266386e-06
chr8 99036986 99036986 2.9618084226967767e-05
chr8 99036987 99036987 5.6926666729850695e-05
chr8 99036988 99036988 0.00015192694263532758
chr8 99036989 99036989 6.283304537646472e-05
chr8 99036990 99036990 3.2443858799524605e-07
chr8 99036991 99036991 9.945117926690727e-05
chr8 99036992 99036992 3.252554961363785e-05
chr8 99036993 99036993 2.2964155505178496e-05
chr8 99036994 99036994 3.1960888009052724e-05
chr8 99036995 99036995 5.461317778099328e-05
chr8 99036996 99036996 8.377507037948817e-05
chr8 99036997 99036997 2.068479807348922e-05
chr8 99036998 99036998 0.00013926145038567483
chr8 99036999 99036999 0.0001294009416596964
chr8 99037000 99037000 4.428673128131777e-05
chr8 99037001 99037001 0.0001327680074609816
chr8 99037002 99037002 0.00020703175687231123
chr8 99037003 99037003 0.00023767165839672089
chr8 99037004 99037004 0.00015144776261877269
chr8 99037005 99037005 7.190760516095906e-05
chr8 99037006 99037006 2.0252669855835848e-05
chr8 99037007 99037007 0.00012289111327845603
chr8 99037008 99037008 9.828658949118108e-05
chr8 99037009 99037009 0.00013038436009082943
chr8 99037010 99037010 4.0128143155016005e-05
chr8 99037011 99037011 3.167507748003118e-05
chr8 99037012 99037012 0.00019102523219771683
chr8 99037013 99037013 7.271290087373927e-05
chr8 99037014 99037014 0.00010377520084148273
chr8 99037015 99037015 0.0002479618997313082
chr8 99037016 99037016 4.9251812015427276e-05
chr8 99037017 99037017 8.37275802041404e-05
chr8 99037018 99037018 0.00013590019079856575
chr8 99037019 99037019 0.0001547431165818125
chr8 99037020 99037020 0.0002289120457135141
chr8 99037021 99037021 0.00012985079956706613
chr8 99037022 99037022 0.00027318790671415627
chr8 99037023 99037023 0.00019681706908158958
chr8 99037024 99037024 0.000237822940107435
chr8 99037025 99037025 9.53503476921469e-05
chr8 99037026 99037026 5.346396210370585e-05
chr8 99037027 99037027 0.00022084855299908668
chr8 99037028 99037028 5.526881795958616e-05
chr8 99037029 99037029 0.0002823196700774133
chr8 99037030 99037030 0.000133013934828341
chr8 99037031 99037031 8.75342811923474e-06
chr8 99037032 99037032 8.957303361967206e-05
chr8 99037033 99037033 1.972056634258479e-05
chr8 99037034 99037034 0.00011121710122097284
chr8 99037035 99037035 3.3528151107020676e-05
chr8 99037036 99037036 9.900762961478904e-05
chr8 99037037 99037037 0.0003334402572363615
chr8 99037038 99037038 7.377701695077121e-05
chr8 99037039 99037039 0.00013198940723668784
chr8 99037040 99037040 5.930916086072102e-05
chr8 99037041 99037041 1.208641697303392e-05
chr8 99037042 99037042 5.238846642896533e-05
chr8 99037043 99037043 0.00017842302622739226
chr8 99037044 99037044 2.8004096748190932e-05
chr8 99037045 99037045 0.00038803054485470057
chr8 99037046 99037046 0.000289847725071013
chr8 99037047 99037047 0.0003146840026602149
chr8 99037048 99037048 0.0001227009342983365
chr8 99037049 99037049 0.00019859739404637367
chr8 99037050 99037050 6.12124422332272e-05
chr8 99037051 99037051 0.00010813031258294359
chr8 99037052 99037052 3.847938569379039e-05
chr8 99037053 99037053 0.00018439069390296936
chr8 99037054 99037054 0.00012946061906404793
chr8 99037055 99037055 0.0003591839922592044
chr8 99037056 99037056 8.259630703832954e-05
chr8 99037057 99037057 6.504415068775415e-05
chr8 99037058 99037058 6.546681834151968e-05
chr8 99037059 99037059 9.09535083337687e-05
chr8 99037060 99037060 9.092486288864166e-05
chr8 99037061 99037061 3.2388405088568106e-05
chr8 99037062 99037062 9.959925228031352e-05
chr8 99037063 99037063 0.00029712769901379943
chr8 99037064 99037064 0.00038707556086592376
chr8 99037065 99037065 0.0001210761402035132
chr8 99037066 99037066 0.00010986952838720754
chr8 99037067 99037067 4.340775194577873e-05
chr8 99037068 99037068 7.164206181187183e-06
chr8 99037069 99037069 2.939455589512363e-05
chr8 99037070 99037070 2.3532287741545588e-05
chr8 99037071 99037071 1.659269219089765e-05
chr8 99037072 99037072 0.00019157420319970697
chr8 99037073 99037073 0.0002791448205243796
chr8 99037074 99037074 0.00010594606283120811
chr8 99037075 99037075 0.00019693272770382464
chr8 99037076 99037076 5.487844464369118e-05
chr8 99037077 99037077 5.797955964226276e-06
chr8 99037078 99037078 0.00016973624587990344
chr8 99037079 99037079 0.0001790811656974256
chr8 99037080 99037080 0.00015515548875555396
chr8 99037081 99037081 2.738856346695684e-05
chr8 99037082 99037082 0.00015386889572255313
chr8 99037083 99037083 7.894327427493408e-05
chr8 99037084 99037084 0.00011188362259417772
chr8 99037085 99037085 0.00020972479251213372
chr8 99037086 99037086 2.372932794969529e-05
chr8 99037087 99037087 0.00010413985000923276
chr8 99037088 99037088 0.00028852658579126
chr8 99037089 99037089 0.00010612737241899595
chr8 99037090 99037090 9.39369056141004e-06
chr8 99037091 99037091 0.00021494715474545956
chr8 99037092 99037092 0.00014724757056683302
chr8 99037093 99037093 0.00020651645900215954
chr8 99037094 99037094 7.454320439137518e-05
chr8 99037095 99037095 1.4916766303940676e-05
chr8 99037096 99037096 7.562439714092761e-05
chr8 99037097 99037097 7.268393528647721e-05
chr8 99037098 99037098 0.0003366285527590662
chr8 99037099 99037099 5.4770076530985534e-05
chr8 99037100 99037100 9.873134695226327e-05
chr8 99037101 99037101 0.0001688077172730118
chr8 99037102 99037102 0.00022740717395208776
chr8 99037103 99037103 0.0002095207164529711
chr8 99037104 99037104 0.0001183693966595456
chr8 99037105 99037105 0.00014201889280229807
chr8 99037106 99037106 0.00010975098120979965
chr8 99037107 99037107 0.00017306704830843955
chr8 99037108 99037108 0.00019434743444435298
chr8 99037109 99037109 3.5549834137782454e-05
chr8 99037110 99037110 0.00015985842037480325
chr8 99037111 99037111 0.000126198137877509
chr8 99037112 99037112 3.4894812415586784e-05
chr8 99037113 99037113 0.00023903798137325794
chr8 99037114 99037114 0.00021643153741024435
chr8 99037115 99037115 0.00020147490431554615
chr8 99037116 99037116 6.632307486142963e-05
chr8 99037117 99037117 0.00022337012342177331
chr8 99037118 99037118 0.00015201812493614852
chr8 99037119 99037119 0.00032918891520239413
chr8 99037120 99037120 2.5538647605571896e-05
chr8 99037121 99037121 0.00010106599074788392
chr8 99037122 99037122 0.00014180563448462635
chr8 99037123 99037123 0.00012651606812141836
chr8 99037124 99037124 0.00015920776058919728
chr8 99037125 99037125 0.00029850524151697755
chr8 99037126 99037126 7.96014501247555e-05
chr8 99037127 99037127 2.9698858270421624e-05
chr8 99037128 99037128 0.00011297439777990803
chr8 99037129 99037129 0.00010003916395362467
chr8 99037130 99037130 0.00019433214038144797
chr8 99037131 99037131 1.0782650861074217e-05
chr8 99037132 99037132 9.620636410545558e-05
chr8 99037133 99037133 8.30408462206833e-05
chr8 99037134 99037134 1.7858947103377432e-06
chr8 99037135 99037135 6.465401384048164e-05
chr8 99037136 99037136 5.680928734363988e-05
chr8 99037137 99037137 1.5873301890678704e-06
chr8 99037138 99037138 0.00010331363591831177
chr8 99037139 99037139 4.396384611027315e-05
chr8 99037140 99037140 7.918391202110797e-05
chr8 99037141 99037141 3.6467870813794434e-05
chr8 99037142 99037142 6.0127458709757775e-05
chr8 99037143 99037143 1.8739594452199526e-05
chr8 99037144 99037144 7.430939876940101e-05
chr8 99037145 99037145 2.3916540158097632e-05
chr8 99037146 99037146 9.094031702261418e-05
chr8 99037147 99037147 7.225698209367692e-05
chr8 99037148 99037148 5.458136001834646e-05
chr8 99037149 99037149 0.00014991343778092414
chr8 99037150 99037150 2.5742416255525313e-05
chr8 99037151 99037151 2.3752174456603825e-05
chr8 99037152 99037152 0.00012506316124927253
chr8 99037153 99037153 9.795810910873115e-06
chr8 99037154 99037154 5.300049087963998e-05
chr8 99037155 99037155 9.436922846361995e-05
chr8 99037156 99037156 5.1218630687799305e-05
chr8 99037157 99037157 8.316855382872745e-05
chr8 99037158 99037158 0.0001037275287671946
chr8 99037159 99037159 1.3269035662233364e-05
chr8 99037160 99037160 7.63081043260172e-05
chr8 99037161 99037161 2.5724622901179828e-05
chr8 99037162 99037162 1.9036015146411955e-05
chr8 99037163 99037163 2.1189525796216913e-05
chr8 99037164 99037164 8.385519322473556e-05
chr8 99037165 99037165 4.550788435153663e-05
chr8 99037166 99037166 5.3659288823837414e-05
chr8 99037167 99037167 8.224769771913998e-06
chr8 99037168 99037168 7.603246922371909e-05
chr8 99037169 99037169 2.4032420697039925e-05
chr8 99037170 99037170 6.362050771713257e-05
chr8 99037171 99037171 5.080100891063921e-05
chr8 99037172 99037172 4.860303306486458e-07
chr8 99037173 99037173 5.175431215320714e-05
chr8 99037174 99037174 3.654679312603548e-05
chr8 99037175 99037175 8.027208968997002e-05
chr8 99037176 99037176 0.00020960895926691592
chr8 99037177 99037177 2.260300243506208e-05
chr8 99037178 99037178 1.4649978766101412e-05
chr8 99037179 99037179 7.942029333207756e-05
chr8 99037180 99037180 3.715480852406472e-05
chr8 99037181 99037181 8.683679334353656e-05
chr8 99037182 99037182 4.868335963692516e-05
chr8 99037183 99037183 0.00020788059919141233
chr8 99037184 99037184 4.4178799726068974e-05
chr8 99037185 99037185 5.651183892041445e-05
chr8 99037186 99037186 8.006776624824852e-05
chr8 99037187 99037187 8.371167496079579e-05
chr8 99037188 99037188 0.00012836436508223414
chr8 99037189 99037189 7.253932562889531e-05
chr8 99037190 99037190 2.056827361229807e-05
chr8 99037191 99037191 4.94272680953145e-05
chr8 99037192 99037192 6.170975393615663e-05
chr8 99037193 99037193 2.4316479539265856e-05
chr8 99037194 99037194 7.998719229362905e-05
chr8 99037195 99037195 3.4619799407664686e-05
chr8 99037196 99037196 3.0520772270392627e-05
chr8 99037197 99037197 7.957866182550788e-05
chr8 99037198 99037198 2.9826562240486965e-05
chr8 99037199 99037199 6.082137406338006e-05
chr8 99037200 99037200 1.157878796220757e-05
chr8 99037201 99037201 2.3741013137623668e-05
chr8 99037202 99037202 4.0721897676121444e-05
chr8 99037203 99037203 9.072578905033879e-06
chr8 99037204 99037204 3.94418639189098e-05
chr8 99037205 99037205 8.120793791022152e-05
chr8 99037206 99037206 0.0002083544386550784
chr8 99037207 99037207 4.867690586252138e-05
chr8 99037208 99037208 1.9139142750645988e-05
chr8 99037209 99037209 7.426426600432023e-05
chr8 99037210 99037210 0.00011149877536809072
chr8 99037211 99037211 0.0001845202932599932
chr8 99037212 99037212 9.83081481535919e-05
chr8 99037213 99037213 0.00019759932183660567
chr8 99037214 99037214 5.287649400997907e-05
chr8 99037215 99037215 2.5371136871399358e-05
chr8 99037216 99037216 3.920644667232409e-05
chr8 99037217 99037217 2.970570494653657e-05
chr8 99037218 99037218 0.00014460236707236618
chr8 99037219 99037219 4.934659955324605e-05
chr8 99037220 99037220 0.00016262533608824015
chr8 99037221 99037221 0.00014005241973791271
chr8 99037222 99037222 8.732212882023305e-05
chr8 99037223 99037223 3.519854726619087e-05
chr8 99037224 99037224 3.848869528155774e-05
chr8 99037225 99037225 0.00014372510486282408
chr8 99037226 99037226 0.00013494213635567576
chr8 99037227 99037227 2.2633303160546347e-06
chr8 99037228 99037228 7.688097684876993e-05
chr8 99037229 99037229 4.5342949306359515e-05
chr8 99037230 99037230 0.00017804349772632122
chr8 99037231 99037231 7.702906441409141e-05
chr8 99037232 99037232 0.0001816792064346373
chr8 99037233 99037233 8.323091606143862e-05
chr8 99037234 99037234 0.0001313854445470497
chr8 99037235 99037235 4.133991387789138e-05
chr8 99037236 99037236 3.145059963571839e-05
chr8 99037237 99037237 5.5052652896847576e-05
chr8 99037238 99037238 0.00010313892562408
chr8 99037239 99037239 8.660760795464739e-05
chr8 99037240 99037240 6.008758646203205e-05
chr8 99037241 99037241 1.3938462871010415e-05
chr8 99037242 99037242 3.933960761060007e-05
chr8 99037243 99037243 8.163246093317866e-05
chr8 99037244 99037244 1.4723049389431253e-05
chr8 99037245 99037245 2.2934964363230392e-05
chr8 99037246 99037246 0.0002657949517015368
chr8 99037247 99037247 3.853738962789066e-05
chr8 99037248 99037248 0.0002142942976206541
chr8 99037249 99037249 1.6153955584741198e-05
chr8 99037250 99037250 5.1043953135376796e-05
chr8 99037251 99037251 7.352617103606462e-05
chr8 99037252 99037252 3.286514402134344e-05
chr8 99037253 99037253 4.6298111556097865e-05
chr8 99037254 99037254 7.288005144800991e-05
chr8 99037255 99037255 7.600391109008342e-05
chr8 99037256 99037256 2.9494636692106724e-05
chr8 99037257 99037257 3.4175442124251276e-05
chr8 99037258 99037258 8.00463167252019e-05
chr8 99037259 99037259 8.854371844790876e-05
chr8 99037260 99037260 2.8390630177455023e-05
chr8 99037261 99037261 1.0640320397214964e-05
chr8 99037262 99037262 4.094217001693323e-05
chr8 99037263 99037263 3.409688360989094e-05
chr8 99037264 99037264 3.8937974750297144e-05
chr8 99037265 99037265 1.1792616533057299e-05
chr8 99037266 99037266 6.187940743984655e-05
chr8 99037267 99037267 3.063225085497834e-05
chr8 99037268 99037268 2.032193515333347e-05
chr8 99037269 99037269 1.9960443751187995e-05
chr8 99037270 99037270 4.753296707349364e-06
chr8 99037271 99037271 7.367946182057494e-06
chr8 99037272 99037272 1.3079959899187088e-05
chr8 99037273 99037273 3.5809939618047792e-06
chr8 99037274 99037274 2.024969035119284e-06
chr8 99037275 99037275 5.847526153957006e-06
chr8 99037276 99037276 2.0319423128967173e-05
chr8 99037277 99037277 2.3991549824131653e-05
chr8 99037278 99037278 6.603149813599885e-05
chr8 99037279 99037279 2.63741058006417e-05
chr8 99037280 99037280 1.5559297025902197e-05
chr8 99037281 99037281 1.0076200851472095e-05
chr8 99037282 99037282 2.0895624402328394e-05
chr8 99037283 99037283 2.633306030475069e-05
chr8 99037284 99037284 2.098325057886541e-05
chr8 99037285 99037285 7.521812221966684e-05
chr8 99037286 99037286 3.773976641241461e-05
chr8 99037287 99037287 1.5959802112774923e-05
chr8 99037288 99037288 1.5559911844320595e-05
chr8 99037289 99037289 5.127605254529044e-05
chr8 99037290 99037290 3.166291571687907e-05
chr8 99037291 99037291 2.7612095436779782e-05
chr8 99037292 99037292 1.4369405107572675e-05
chr8 99037293 99037293 1.3936129107605666e-05
chr8 99037294 99037294 5.446159320854349e-06
chr8 99037295 99037295 1.93175164895365e-05
chr8 99037296 99037296 3.787020978052169e-05
chr8 99037297 99037297 7.262216240633279e-05
chr8 99037298 99037298 7.277453732967842e-06
chr8 99037299 99037299 7.254678348544985e-05
chr8 99037300 99037300 1.465086006646743e-05
chr8 99037301 99037301 5.835049523739144e-05
chr8 99037302 99037302 1.089542365662055e-06
chr8 99037303 99037303 8.392716699745506e-05
chr8 99037304 99037304 0.0001040874922182411
chr8 99037305 99037305 1.4446445675275754e-05
chr8 99037306 99037306 3.1844789191382006e-05
chr8 99037307 99037307 6.227835547178984e-05
chr8 99037308 99037308 3.5297889553476125e-05
chr8 99037309 99037309 3.9897277019917965e-05
chr8 99037310 99037310 4.453982546692714e-05
chr8 99037311 99037311 3.429584830882959e-05
chr8 99037312 99037312 4.7263216401916e-05
chr8 99037313 99037313 1.954075287358137e-06
chr8 99037314 99037314 5.647250509355217e-05
chr8 99037315 99037315 4.553482722258195e-05
chr8 99037316 99037316 5.591190529230516e-06
chr8 99037317 99037317 2.811061312968377e-05
chr8 99037318 99037318 3.7506280932575464e-05
chr8 99037319 99037319 1.484409312979551e-05
chr8 99037320 99037320 8.779498602962121e-05
chr8 99037321 99037321 2.8984908567508683e-05
chr8 99037322 99037322 7.716274012636859e-06
chr8 99037323 99037323 6.633855809923261e-05
chr8 99037324 99037324 3.826468309853226e-05
chr8 99037325 99037325 1.7113306967075914e-06
chr8 99037326 99037326 6.633855809923261e-05
chr8 99037327 99037327 3.826468309853226e-05
chr8 99037328 99037328 5.644931661663577e-06
chr8 99037329 99037329 6.841933645773679e-05
chr8 99037330 99037330 2.573479650891386e-05
chr8 99037331 99037331 3.4224749470013194e-06
chr8 99037332 99037332 6.126098742242903e-05
chr8 99037333 99037333 2.284727816004306e-05
chr8 99037334 99037334 1.4203273167368025e-05
chr8 99037335 99037335 4.440076008904725e-05
chr8 99037336 99037336 1.4711682524648495e-05
chr8 99037337 99037337 1.9636561773950234e-05
chr8 99037338 99037338 4.653004361898638e-05
chr8 99037339 99037339 3.536852454999462e-05
chr8 99037340 99037340 4.017609535367228e-05
chr8 99037341 99037341 2.9699447622988373e-05
chr8 99037342 99037342 7.960296352393925e-05
chr8 99037343 99037343 8.591678124503233e-06
chr8 99037344 99037344 7.418689347105101e-05
chr8 99037345 99037345 1.0901123459916562e-05
chr8 99037346 99037346 1.8878643459174782e-05
chr8 99037347 99037347 4.8860256356419995e-05
chr8 99037348 99037348 6.687412678729743e-05
chr8 99037349 99037349 3.562794881872833e-05
chr8 99037350 99037350 0.00013930634304415435
chr8 99037351 99037351 1.3631795809487812e-05
chr8 99037352 99037352 7.317279232665896e-05
chr8 99037353 99037353 3.9506056054960936e-05
chr8 99037354 99037354 1.6743522792239673e-05
chr8 99037355 99037355 4.47654165327549e-05
chr8 99037356 99037356 5.40165274287574e-07
chr8 99037357 99037357 2.4245649910881184e-05
chr8 99037358 99037358 5.4060652473708615e-05
chr8 99037359 99037359 3.29663889715448e-05
chr8 99037360 99037360 3.145370646961965e-05
chr8 99037361 99037361 5.593595051323064e-05
chr8 99037362 99037362 1.9402601537876762e-05
chr8 99037363 99037363 1.9750410501728766e-05
chr8 99037364 99037364 1.328834787273081e-05
chr8 99037365 99037365 2.1100260710227303e-05
chr8 99037366 99037366 2.013558696489781e-05
chr8 99037367 99037367 2.884153218474239e-07
chr8 99037368 99037368 5.2503208280541e-05
chr8 99037369 99037369 2.3648284695809707e-05
chr8 99037370 99037370 0.00010912611469393596
chr8 99037371 99037371 6.63756945868954e-05
chr8 99037372 99037372 4.942787199979648e-05
chr8 99037373 99037373 9.28706067497842e-05
chr8 99037374 99037374 5.470227188197896e-05
chr8 99037375 99037375 2.0873852918157354e-05
chr8 99037376 99037376 4.8453512135893106e-05
chr8 99037377 99037377 7.496678335883189e-06
chr8 99037378 99037378 7.511964940931648e-05
chr8 99037379 99037379 7.177877705544233e-06
chr8 99037380 99037380 7.122828537831083e-05
chr8 99037381 99037381 1.2334277016634587e-05
chr8 99037382 99037382 9.158104512607679e-05
chr8 99037383 99037383 5.125783718540333e-05
chr8 99037384 99037384 4.911936412099749e-05
chr8 99037385 99037385 5.0947121053468436e-05
chr8 99037386 99037386 6.143340215203352e-06
chr8 99037387 99037387 2.527667675167322e-05
chr8 99037388 99037388 5.102017166791484e-05
chr8 99037389 99037389 8.029964374145493e-05
chr8 99037390 99037390 0.00013533947640098631
chr8 99037391 99037391 1.6845440768520348e-05
chr8 99037392 99037392 5.974998202873394e-05
chr8 99037393 99037393 1.597185109858401e-05
chr8 99037394 99037394 8.52417724672705e-05
chr8 99037395 99037395 7.137594366213307e-06
chr8 99037396 99037396 2.296381353517063e-06
chr8 99037397 99037397 2.909344584622886e-05
chr8 99037398 99037398 3.357206878717989e-05
chr8 99037399 99037399 1.4379204003489576e-05
chr8 99037400 99037400 7.660268602194265e-05
chr8 99037401 99037401 4.5135609980206937e-05
chr8 99037402 99037402 9.548887464916334e-05
chr8 99037403 99037403 1.7056569049600512e-05
chr8 99037404 99037404 3.8607962778769433e-05
chr8 99037405 99037405 4.785582859767601e-06
chr8 99037406 99037406 9.153765859082341e-05
chr8 99037407 99037407 4.562868343782611e-05
chr8 99037408 99037408 8.2679238403216e-05
chr8 99037409 99037409 0.0001537468342576176
chr8 99037410 99037410 6.2264498410513625e-06
chr8 99037411 99037411 9.956616850104183e-05
chr8 99037412 99037412 9.711005986901e-06
chr8 99037413 99037413 0.00013374839909374714
chr8 99037414 99037414 4.1663050069473684e-05
chr8 99037415 99037415 3.101181937381625e-05
chr8 99037416 99037416 4.408994755067397e-06
chr8 99037417 99037417 7.181508408393711e-05
chr8 99037418 99037418 2.0564952137647197e-05
chr8 99037419 99037419 4.48612445325125e-05
chr8 99037420 99037420 3.109051249339245e-05
chr8 99037421 99037421 4.048271512147039e-05
chr8 99037422 99037422 2.9439193895086646e-05
chr8 99037423 99037423 9.23026236705482e-05
chr8 99037424 99037424 2.0671534457505913e-06
chr8 99037425 99037425 1.756711571943015e-05
chr8 99037426 99037426 1.1989234735665377e-05
chr8 99037427 99037427 8.797802729532123e-05
chr8 99037428 99037428 0.00012666048132814467
chr8 99037429 99037429 8.646275091450661e-07
chr8 99037430 99037430 7.714072125963867e-05
